1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0.0860163677209996,0.4055138945942749,0.06129576846305826,0.3288475857848758,0.2856094111627909,0.102912635649606,0.231690800310771,0.6564352734204938,0.07416066787743904,0.171509479898471,0.1796263839163001,0.3669579847643147,0.1174094353316882,0.4046239909440465,0.05117479043905977,0.3805164711122908,0.06129576846305836,0.07715745771306411,0.3320284061139648,0.2117985078786723,0.03543925396571064,0.07385810291274532,0.2117985078786724,0.5339823042489642,0.2064746791995941,0.3888677975855174,0.1021859090580814,0.2436330978197425,0.2986714249271273,0.3617065918376994,0.06631271740704429,0.2844808731349007,0.2298025702415099,0.0564914287947411,0.07228610799551362,0.07856767157318699,0.3283192679779027,0.07975564071457517,0.586268411794395,0.07432226178650642,0.1003894210668802,0.09339489681467834,0.06336395924463367,0.1628945818209152,0.1405228409161996,0.6456834481653589,0.9996979025847857,0.5196362602686599,8.082498813171961e-08,1.412005154344886e-05,0.241822394660014,0.08048736725231792,0.1609353482677441,4.287045068452696e-05,0.0003351245292836533,2.564569831042981e-05,0.03555941951467129,0.03722633413724538,0.024296635032707,0.03681122985683766,0.04154955294568984,0.06848624752919101,0.07195228663294009,0.002162442029344895,0.04162676426484784,0.03896187712865002,0.03677871010544011,0.0377420802387936,0.05171530867294818,0.04133835269710356,0.03796105052962036,0.04599093309580478,0.05119394334911348,0.05127438609973414,0.09778202738889973,0.2553108899380396,0.1175532412956686,0.1833786029260965,0.05114571780020461,0.2354185781856675,0.1752026463451374,0.1208957496836224,0.05114057298399709,0.03895847052281234,0.05120955216416677,0.06390068775595587,0.1619300050239128,0.2314157228201263,0.0511952532389976,0.0511472563467648,0.05116649587862957,0.1576285256206944,0.2057692772401799,0.3363148829929839,0.05416626852287124,0.04368990294718313
0.3901916259738344,0.06234822168101963,0.07124228070342228,0.06244540987939127,0.09332110361810114,0.1271518992999168,0.04949415846521098,0.06241894668239696,0.2542277107414859,0.1663461795853663,0.04466947306837508,0.04211473410050197,0.1188384324864949,0.0364743257944144,0.9975039821508392,0.05887985610848105,0.07124228070342228,0.06462707458361153,0.06101414839904057,0.04690861856520598,0.08989307990251694,0.2503227638026201,0.04690861856520598,0.06312245717459106,0.09017357813443461,0.04407291756213273,0.08251728801631024,0.06710858198417022,0.1352216431984573,0.05671511280585753,0.07639124801215587,0.0592266386133239,0.1550694582594205,0.09097308904307377,0.1247458265063018,0.03449523889926907,0.03895847052281243,0.0668695893671892,0.04395825609572329,0.09268674998687511,0.1173065966815547,0.1148773234784112,0.07215705879778025,0.10928136014978,0.05204281622839483,0.06312245717459106,0.03907059578024965,0.08125106756577516,1.78465734347425e-05,0.00595467866004223,0.1994165069923802,0.1438243670531572,0.04758730453615262,7.20496450690041e-05,2.326674118924668e-07,7.23804661883573e-06,0.9968408532597361,0.9970322385613803,0.7802063779964712,0.6933939074739318,0.9968488306304818,0.4266035686400372,0.2621578795529955,0.02647693866375217,0.9968798547104595,0.9968396241757088,0.9967965947949342,0.9968426301009768,0.3537085295698353,0.9969017875939339,0.9967925171266416,0.0003531930387090482,0.9974970057235519,0.9974673547851974,0.231096552018513,0.08674024797892153,0.2928086246794578,0.0641428427857347,0.997514759991331,0.1817818631892414,0.09350644484429067,0.2212710566745257,0.9975167353391468,1.000000000000002,0.9974910103028407,0.1576356077535053,0.1272119688499485,0.06492826213393632,0.997496314154227,0.9975144543967128,0.9975070085242991,0.0724778714228809,0.07124228070342234,0.02751322070083711,0.8871289353554421,0.1563561097423576
0.09810314174493187,0.1480435272011464,0.3927392152272952,0.1912193696342567,0.2741319225135101,0.3839177132476043,0.1514171561078048,0.08694104515282411,0.1626361216747192,0.1977614503675058,0.2681623953162587,0.263757254344847,0.287258163811572,0.2555165354792391,0.07416077139130542,0.1794719030753385,0.1349083480087923,0.2647481438599498,0.1459746949619819,0.3920090904506015,0.06056262613511362,0.4239061580202847,0.3108603225143302,0.1161446400000003,0.08269098680359191,0.1281158618674234,0.3735780463799263,0.4516768358071477,0.1851767085842373,0.2120036147868185,0.0511105652020778,0.133965290474582,0.2131129424568716,0.3261887919476485,0.1163446663871623,0.1297788346574486,0.2433168002383663,0.2833254871096489,0.09246051750977857,0.2670580201164964,0.07758797350543661,0.1977614503675058,0.2439339473562909,0.1924137290815522,0.08167397154308519,0.1161446400000003,0.1116225272699759,0.1319776598042271,4.958770821293469e-07,0.001332285177829473,0.2907201596390989,0.1320625278055872,0.3126075973597464,0.004979071018377863,6.582722001802682e-05,1.092534584996969e-06,0.06128286416476794,0.06509364671252832,0.06755208222748059,0.1301930777453702,0.07161692836148029,0.1979418156549272,0.05795938819544413,0.0006532695891740651,0.07015449872533144,0.07060220907356569,0.06996033382395567,0.06760937746658414,0.08500694628066863,0.07309612795730572,0.06510609206574046,0.00411316965593367,0.07434756534861034,0.07418957889426588,0.1066677707351845,0.2900161150506854,0.09810314174493211,0.02890852576646737,0.07437182405458699,0.1205249079982292,0.1161446400000003,0.2500848641706608,0.0741706303927364,0.06686958936718915,0.07421315467478395,0.04862581078658732,0.1878878641936397,0.2068623819094622,0.07421931213826354,0.07431280926928473,0.07411747778728366,0.4034871380327047,0.1349083480087923,0.09802599414488913,0.06056262613511378,0.1032695606139503
0.117553241295668,0.2155387595839572,0.1175532412956681,0.2062860181368431,0.288247953580879,0.1460422151270809,0.462519861200237,0.1765999629358595,0.1907385452929219,0.4631873149580292,0.2360668245602982,0.5375933744596689,0.1948582219356826,0.4882366548573174,0.06912440745976424,0.374062479028857,0.2057692772401798,0.1812268110837492,0.7177287367214272,0.2777460005285907,0.07948636118655486,0.1758101646709081,0.2074146305317309,0.1010606782702205,0.2133200408858469,0.1915975270848873,0.1021859090580814,0.1898126732691808,0.431688974773376,0.3582475242724903,0.1715094798984712,0.1210770104043959,0.2854945412761795,0.2138187913978304,0.2484448204713844,0.1553815280246889,0.3283192679779026,0.1448094893973251,0.1100730835286648,0.2295623733709099,0.1805443997561048,0.1715094798984712,0.2678896842375713,0.2742120195216265,0.1405228409161997,0.1010606782702203,0.208882287335071,0.4387262555676298,0.0002160932723026236,0.00493111377187117,0.1470042322189389,0.1950448326461814,0.2656945627499194,0.0002459445007682259,0.003389771554051195,4.852805922134089e-07,0.0569227973905219,0.06077251854890638,0.08773578466864898,0.08075172496956887,0.06180632143429025,0.1314677160644104,0.1047380244159618,0.0004733128455234097,0.06445335002274458,0.05789847100758531,0.06374927400972349,0.06621351927166555,0.1046659752399213,0.0635696456690468,0.06240023955834717,0.0003761678394769279,0.06904737567252128,0.06887962784516966,0.09511109553816097,0.3833654914201283,0.1175532412956684,0.09498320602815093,0.06889954360195361,0.1814873130220232,0.2247640086168531,0.4234176239880115,0.06912362685422743,0.05988582784738661,0.06895044817633107,0.1211191382957483,0.4045550291704824,0.5404228125840922,0.06898771066689825,0.06894496258931843,0.06896576988081,0.2663965659526907,0.2650197402762993,0.2650616721046779,0.05416626852287127,0.1610825502130749
0.08754892050912683,0.3282271311021625,0.0591007710187418,0.1028068356157619,0.07657335032317458,0.06984257729024003,0.06481643772054829,0.2010647408125897,0.06811823029711625,0.1356506171898576,0.05359211414742514,0.2084786859262915,0.04709883796529118,0.08973329039994864,0.05913523968075646,0.09636144986091179,0.05910077101874182,0.112948906003435,0.1900556263751464,0.06171222220314147,0.02847305240016056,0.1130445419326943,0.06171222220314145,0.07663825848255618,0.1028801308206643,0.1634914348942815,0.04385781689593955,0.08183380293537698,0.1138523166113325,0.3681418434554091,0.09446733830391549,0.07711288813043425,0.1249959287738674,0.1172933881179505,0.1480867817340758,0.04954083500339411,0.04948405499840489,0.03603924735297537,0.1164716454447278,0.05266214087618106,0.1421550096867696,0.09446733830391534,0.0921221837679044,0.08714880437226094,1.000000000000004,0.1087494080296211,0.1425732747236461,0.1680565416015045,0.0002451758350590191,0.001377510808321896,0.05724084875264256,0.1625738861677174,0.05940242580872408,0.0007776712480728503,0.0001061715369405559,0.0008694963005873523,0.04998182453314865,0.05302024747632268,0.03119884826489711,0.04858380853259391,0.05293485017352619,0.06360393456841161,0.3748703839775848,0.0003713726863517046,0.05667713662053865,0.05109728222498373,0.05535930816103055,0.05173632004860185,0.1052507495026061,0.05936266778084192,0.05155210035472912,0.001567498614373191,0.059162588691172,0.05911505447851466,0.2615007521527358,0.09843836686516354,0.0591007710187419,0.1291426566707038,0.05906594658180003,0.2727403492658042,0.1087494080296211,0.06015441778362773,0.05912059541564158,0.05204281622839478,0.05915124507645261,0.178880697913091,0.1940706211013979,0.1119091984262502,0.05924638631146235,0.05908736148963262,0.05892455321580608,0.06007685259843214,0.0591007710187418,0.1252715582738282,0.07489203886980353,0.1296217668553879
0.1056706164188086,0.267801076471551,0.1056706164188086,0.3361537246382931,0.2860738338713135,0.1280014331335064,0.2880783209043214,0.2254856253684463,0.12662601681553,0.2142191901246696,0.2290027310329827,0.2299970322307204,0.2475353261101374,0.5383604547023098,0.08448581840178263,0.719655618457858,0.145781412438544,0.06763497354822902,0.2102151184760081,0.1526038672478939,0.04150756597670345,0.1249156964042682,0.1080750547422498,0.2209392853285815,0.2709092810113188,0.4979192100392474,0.0875489205091269,0.3089834150303271,0.3772220707235536,0.3736292080579483,0.1145873022944979,0.1505187596747163,0.1387891628281414,0.09857533441415077,0.1252082022965393,0.1368797269410296,0.2650197402762993,0.06939796655175426,0.1835449609866459,0.1276824975527485,0.1200628089839125,0.1145873022944979,0.05242952018672259,0.268381712363465,0.1252082022965395,0.2851326213747189,0.4210402336769875,0.3771116276233952,0.004328345915094994,0.001654993060011201,0.3097514862948038,0.1006098929280174,0.1472970762354508,0.000505148031895259,0.002993376199015321,0.0001273683462714059,0.06806573854960238,0.06898224681222197,0.07060111992920479,0.06688916937085818,0.07577398187268718,0.2146698256298396,0.08851536344181996,0.01236843788985922,0.07468757457157965,0.06993386486218246,0.07249804015875513,0.07211746626895184,0.1301622996151188,0.07648037291536178,0.07225915642356978,0.0003903364158740918,0.08449711609578502,0.08448428847568691,0.1148192228966789,0.3995992948633969,0.1457814124385436,0.07734725657938871,0.08443108135800609,0.1324341856970794,0.168248530307666,0.3443285596749077,0.08453879501221535,0.07124228070342216,0.08451372053698174,0.1068096931806539,0.4200089706536376,0.2935617144212437,0.08441739038730331,0.08459658611058388,0.0843552595838469,0.1970011989490048,0.3357233078993481,0.4283428389705662,0.06456701686583738,0.07834211677799241
0.1812106642219036,0.8491058449049308,0.1349083480087921,0.1441498964541731,0.15557035165734,0.2140895435392965,0.08014099485659178,0.4231095993717028,0.1192431033484945,0.2609238572553641,0.1564454504206233,0.4191994609683481,0.1357909368350092,0.204620186150454,0.07905639246756561,0.1793762821058395,0.06939796655175419,0.1188107693682231,0.3114302326617675,0.248222582963556,0.08971443942153703,0.1550483834326866,0.184818445161389,0.1551753336278079,0.1891109492115773,0.4557316044313902,0.2175045551271303,0.3605367983343443,0.2923168299133032,0.4137823744102956,0.07500226537454613,0.1785276271565664,0.2689741365773574,0.1313138921807754,0.2175045551271304,0.1274182333143999,0.1892940292930769,0.0646396076513002,0.3638295116390869,0.04225710504321279,0.2109981556696648,0.1064279398026633,0.1030674062061609,0.1836558500196191,0.2876687233401995,0.2618440970918471,0.3888957682520116,0.5042654475483697,0.0001008578667512089,4.837833968902202e-07,0.2178091057401687,0.1280574440087522,0.2415305761564918,0.004351337845821783,3.6932697512305e-05,1.233945935090472e-05,0.06211974504739066,0.0637460867903733,0.0434145853630348,0.06271008347399808,0.06863398897735093,0.1469065286583565,0.2168847167270455,0.001563581589168409,0.06857018712544875,0.06934327396745697,0.06856424823715382,0.06774288330296289,0.08500694628066863,0.07238211256651242,0.06643848197436426,0.007440540335957835,0.07912921227991596,0.07901847723827395,0.2012738155845988,0.2317431249655457,0.06939796655175426,0.04623792325086538,0.07907913992141027,0.6559775753513986,0.2033036125989117,0.1370928771604868,0.07917822683838877,0.06686958936718915,0.07915918947720613,0.1388605738548346,0.1902470358721313,0.2117533517941669,0.07925771920964259,0.07899631275850758,0.07900488774286696,0.1026896008560573,0.09810314174493187,0.06943058507235196,0.08971443942153703,0.1806872658659748
0.2142191901246695,0.1326839985679578,0.1586005622433293,0.09551106961099423,0.1038333164272233,0.1993629757068636,0.1229514094837703,0.04855323356182293,0.1370011072650618,0.233633031504363,0.2468955383923325,0.1379809011043762,0.2715468244258076,0.1098922805638872,0.08266650175269702,0.08810191945971287,0.2142191901246693,0.7710272717601879,0.2242967424800913,0.08242848693615019,0.1036524064474889,0.4106346471680693,0.08121627858581809,0.09943644585985871,0.09535907031278021,0.05215742515339421,0.2567874507467351,0.1981531805642764,0.1351113579539032,0.1986488422451,0.03791551731766504,0.07391847576293842,0.1982385861146565,0.6610385368953368,0.1356506171898577,0.1041064886731897,0.09339489681467826,0.431319754960697,0.05122314935258396,0.3150979353182059,0.1266157516151959,0.2336330315043628,0.4816365729339308,0.1649040577126331,0.1356506171898576,0.07034114321995477,0.06746624757747412,0.1175763282349917,8.393503929412904e-06,0.0008036957504732116,0.1982669377425066,0.3483973451050792,0.1579868621592798,6.589109053604158e-05,9.087695752101443e-07,4.662474668422323e-07,0.07279290948296299,0.07469623745619773,0.07716603605240477,0.07059223846961724,0.08018214347101141,0.1244741300097697,0.09863646138689627,4.355421487747596e-06,0.08010922059003474,0.07840136392979867,0.07897335163204836,0.07964248214527742,0.06316819508360697,0.08343610513022595,0.0747965851346671,0.01302191494436264,0.08272841764847202,0.08257697361753161,0.1245289273737673,0.2125804773620193,0.08044030171229598,0.01695222499781549,0.08269735212130948,0.1398393956628691,0.2417600446840791,0.2846428139791629,0.08266173287212907,0.07639124801215587,0.08260432352410449,0.1607160683418663,0.09755122875831961,0.2488812744951094,0.08271738820628012,0.08268488639451244,0.08257362940641159,0.1590552925445071,0.1586005622433294,0.05453856649837513,0.1036524064474888,0.1206065674816588
0.1387891628281414,0.3580812409503648,0.1044169028791949,0.1825440291053263,0.3849049435666201,0.1691206754906256,0.204086201135039,0.252551684262516,0.1279739835595105,0.4033559265174441,0.3144230568532425,0.4728033810246444,0.2140507055532329,0.4936577827849825,0.06600584388837182,0.2689832544821961,0.1044169028791949,0.09291653211434765,0.436319509633076,0.3787496035501532,0.1010402806576194,0.1186512195059937,0.2362928265522605,0.1967741615912861,0.1847468599210031,0.2740733324880507,0.1249959287738673,0.2697253140556429,0.520180237011088,0.3839393742122632,0.1138031329539301,0.1462053018859446,0.3039856351573888,0.1398040302556609,0.2187972159531718,0.1005093010156124,0.5141096558163858,0.09645866331279711,0.2152973401396903,0.0925965672996359,0.208033204109995,0.1516520544325541,0.1417143186366186,0.2427747840241264,0.1670011198932859,0.2479353151010701,0.4265882803894931,0.7458624210209959,1.438225811159291e-07,8.113801659572162e-05,0.2703775296399397,0.1315885282319846,0.2978773626326663,7.386654589841686e-05,0.0001206564174653247,1.205287465175129e-07,0.05187583879390853,0.05201911129280942,0.07930235564870126,0.102454145356984,0.05430989657268737,0.1168625975199296,0.09371306463810464,0.001505663779470422,0.05628310444857593,0.05445523701517507,0.05446142877976792,0.05638056675614486,0.06878284613653626,0.05951271434438569,0.05485019033397927,0.001409452246839819,0.06592415389091852,0.06586993623556285,0.115821520484462,0.4859899898755238,0.1810211253350446,0.1191005573200747,0.06579255382341499,0.2590625520141578,0.2479353151010704,0.2403710914217299,0.06591060966920019,0.05460653621184658,0.06588271234763111,0.1076195123073457,0.2317353204518978,0.2552969550977126,0.06586163059783698,0.06581860443874894,0.06580817051947048,0.2953538086155958,0.2936007439097252,0.3663473528286043,0.04932947757108435,0.1405413274942294
0.1349083480087917,0.2432337550122773,0.0475069538096808,0.1909980991760481,0.2630039642402522,0.05641723690961273,0.1495209585323956,0.2074649912875765,0.05595001080084815,0.1977614503675058,0.1583958410335196,0.4338662763712909,0.1021612118298699,0.2552586681974902,0.05238973605597373,0.2277183093632103,0.06939796655175426,0.1203687305148457,0.3148191273783796,0.1394547597736039,0.03916851507555414,0.06298363086897832,0.1848184451613889,0.2618440970918461,0.08024525143083924,0.0937366670223343,0.0360392473529753,0.1250679950842784,0.1831266058456046,0.4422686525809184,0.07500226537454613,0.1339652904745819,0.09645866331279702,0.1313138921807755,0.1163446663871622,0.02500656464087725,0.189294029293077,0.0646396076513002,0.2195740891346966,0.1162261557249624,0.1099032506395436,0.07500226537454613,0.1374918571783919,0.1836607187788798,0.3735780463799276,0.2033036125989107,0.3852717925220325,0.4169049593259748,4.202088550475784e-07,1.27440008901043e-05,0.1266920095757414,0.1280532494121678,0.1363313749790465,3.193470653211363e-05,2.941736193963476e-08,9.117844428592152e-07,0.03919235775098147,0.04203265146336214,0.02640849143850251,0.0399830405653857,0.04492978945828002,0.07752109614716242,0.1158929345451984,0.0005688951862258164,0.04623798782636526,0.04144378307195209,0.04249621170969257,0.04317614398340412,0.05795262328344983,0.04738525821484574,0.04151180403664303,0.02335620916591453,0.05221251221790222,0.05235257622276246,0.1534778655375587,0.2366373113878766,0.134908348008792,0.2754399875581354,0.05224291798992611,0.1221478002547892,0.1161446400000003,0.07265448615016087,0.05231767386272947,0.04298779821686699,0.05233242007420091,0.1023102768346646,0.1117046473542295,0.1179438313390718,0.05228852545051479,0.0522937414870611,0.05219388433693533,0.1352310178402498,0.2385183795218258,0.4933690159651444,0.03916851507555412,0.07175206033561771
